name;diameter;count;price;type_size;category
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;125;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;125;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;150;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;150;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;150;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;200;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;200;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;200;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;250;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;250;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;250;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;300;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;300;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;300;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;350;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;350;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;350;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;400;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;400;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;400;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;450;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;450;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;450;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;500;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;500;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;500;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;600;6;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;600;10;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
   Фланцы приварные встык ст. 09г2с ГОСТ 33259-2015 (ГОСТ 12821-01) точеные, полная мех. обработка;600;16;*;;Фланцы ГОСТ 33259-2015, ст. 09г2с или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 09г2с
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;10;6;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;10;10;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;10;16;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;10;25;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;15;6;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;15;10;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;15;16;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;15;25;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;20;6;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;20;10;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;20;16;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;20;25;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;25;6;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;25;10;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;25;16;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;25;25;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;32;6;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;32;10;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
Фланцы молибденовые приварные плоские ГОСТ 33259-2015 ТИП 01 (ГОСТ 12820-01) сталь 10Х17Н13м2т.   ;32;16;дог.;;Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 10х17н13м2т
